marketplace_id,marketplace_code,gap_type,gap_reason,ownership_bucket,amazon_order_id,purchase_date,fulfillment_channel,sample_sku,sample_asin,missing_lines,finance_rows,order_fee_rows,fba_charge_rows,referral_charge_rows,fee_rows_without_sku,charge_types
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-7503265-1894724,2026-02-08,AFN,FBA_5906638317464,B0FP4XY152,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-8286336-3414726,2026-02-17,AFN,FBA_5903699435724,B0B74VZG1K,1,1,0,0,0,0,FBADisposalFee
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-9671658-4407537,2026-02-19,AFN,FBA_5906638342633,B0FLPXYTRJ,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,306-0127615-9215524,2026-02-26,AFN,FBA_5906638342077,B0FLQ3QHMY,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,306-0552707-5546760,2026-02-15,AFN,FBA_5906638341353,B0FLPL4ZF7,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,306-0670564-1105940,2026-02-24,AFN,FBA_5903699450369,B0BN483WXN,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,306-1117640-6773912,2026-02-07,AFN,FBA_5906638330197,B0FHPVWWBS,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,306-1456729-8416311,2026-02-10,AFN,FBA_5906638317464,B0FP4XY152,1,6,0,0,1,0,Commission|Principal|ShippingCharge|ShippingChargeback|ShippingTax|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,306-1679249-5733125,2026-02-27,AFN,FBA_5906638367377,B0FTMBDXW5,1,5,0,0,1,0,Commission|Principal|ShippingCharge|ShippingTax|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,306-1789780-6898709,2026-02-14,AFN,FBA_5906638342077,B0FLQ3QHMY,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,306-1827594-2345928,2026-02-11,AFN,FBA_5906638341353,B0FLPL4ZF7,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,306-2035190-7045120,2026-02-04,AFN,FBA_5903699450390,B0BN497GRH,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,306-2047998-7081932,2026-02-09,AFN,FBA_5906638361320,B0FPWTX11H,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,306-2201421-0738709,2026-03-03,AFN,FBA_5906638360248,B0FNQZ18LB,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,306-2521006-1249106,2026-02-07,AFN,FBA_5906638330197,B0FHPVWWBS,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,306-3194711-0204359,2026-02-06,AFN,FBA_5906638317464,B0FP4XY152,1,3,0,0,1,0,Commission|Principal|Tax
